fair_mkt_rent,area_name,county_name,pop2010,state,metro
1582,"Richmond, VA HUD Metro FMR Area",New Kent County,18429,VA,1
1308,"Northampton County, VA",Northampton County,12389,VA,0
1187,"Northumberland County, VA",Northumberland County,12330,VA,0
1045,"Nottoway County, VA",Nottoway County,15853,VA,0
1493,"Orange County, VA",Orange County,33481,VA,0
871,"Page County, VA",Page County,24042,VA,0
1033,"Patrick County, VA",Patrick County,18490,VA,0
914,"Danville, VA MSA",Pittsylvania County,63506,VA,1
1582,"Richmond, VA HUD Metro FMR Area",Powhatan County,28046,VA,1
1036,"Prince Edward County, VA",Prince Edward County,23368,VA,0
1582,"Richmond, VA HUD Metro FMR Area",Prince George County,35725,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Prince William County,402002,VA,1
1015,"Pulaski County, VA HUD Metro FMR Area",Pulaski County,34872,VA,1
1696,"Rappahannock County, VA",Rappahannock County,7373,VA,0
1246,"Richmond County, VA",Richmond County,9254,VA,0
1087,"Roanoke, VA HUD Metro FMR Area",Roanoke County,92376,VA,1
1182,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Rockbridge County,22307,VA,0
1528,"Harrisonburg, VA MSA",Rockingham County,76314,VA,1
1033,"Russell County, VA",Russell County,28897,VA,0
974,"Kingsport-Bristol-Bristol, TN-VA MSA",Scott County,23177,VA,1
1408,"Shenandoah County, VA",Shenandoah County,41993,VA,0
984,"Smyth County, VA",Smyth County,32208,VA,0
1077,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Southampton County,18570,VA,0
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,122397,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Stafford County,128961,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Surry County,7058,VA,1
1582,"Richmond, VA HUD Metro FMR Area",Sussex County,12087,VA,1
915,"Tazewell County, VA",Tazewell County,45078,VA,0
1296,"Warren County, VA HUD Metro FMR Area",Warren County,37575,VA,1
974,"Kingsport-Bristol-Bristol, TN-VA MSA",Washington County,54876,VA,1
1208,"Westmoreland County, VA",Westmoreland County,17454,VA,0
1017,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Wise County,41452,VA,0
1142,"Wythe County, VA",Wythe County,29235,VA,0
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",York County,65464,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Alexandria city,139966,VA,1
1100,"Lynchburg, VA MSA",Bedford city,6222,VA,1
974,"Kingsport-Bristol-Bristol, TN-VA MSA",Bristol city,17835,VA,1
1182,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Buena Vista city,6650,VA,0
1498,"Charlottesville, VA MSA",Charlottesville city,43475,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Chesapeake city,222209,VA,1
1082,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmetro FMR Area",Clifton Forge city,3884,VA,0
1582,"Richmond, VA HUD Metro FMR Area",Colonial Heights city,17411,VA,1
1082,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmetro FMR Area",Covington city,5961,VA,0
914,"Danville, VA MSA",Danville city,43055,VA,1
1020,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,5927,VA,0
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,22565,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Falls Church city,12332,VA,1
1077,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Franklin city,8582,VA,0
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fredericksburg city,24286,VA,1
1091,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",Galax city,7042,VA,0
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Hampton city,137436,VA,1
1528,"Harrisonburg, VA MSA",Harrisonburg city,48914,VA,1
1582,"Richmond, VA HUD Metro FMR Area",Hopewell city,22591,VA,1
1182,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Lexington city,7042,VA,0
1100,"Lynchburg, VA MSA",Lynchburg city,75568,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Manassas city,37821,VA,1
2451,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Manassas Park city,14273,VA,1
952,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",Martinsville city,13821,VA,0
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Newport News city,180719,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Norfolk city,242803,VA,1
1017,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Norton city,3958,VA,0
1582,"Richmond, VA HUD Metro FMR Area",Petersburg city,32420,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Poquoson city,12150,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Portsmouth city,95535,VA,1
1298,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Radford city,16408,VA,1
1582,"Richmond, VA HUD Metro FMR Area",Richmond city,204214,VA,1
1087,"Roanoke, VA HUD Metro FMR Area",Roanoke city,97032,VA,1
1087,"Roanoke, VA HUD Metro FMR Area",Salem city,24802,VA,1
1402,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",Staunton city,23746,VA,0
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Suffolk city,84585,VA,1
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Virginia Beach city,437994,VA,1
1402,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",Waynesboro city,21006,VA,0
1926,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Williamsburg city,14068,VA,1
1390,"Winchester, VA-WV MSA",Winchester city,26203,VA,1
1052,"Adams County, WA",Adams County,18728,WA,0
1231,"Lewiston, ID-WA MSA",Asotin County,21623,WA,1
1428,"Kennewick-Pasco-Richland, WA MSA",Benton County,175177,WA,1
1350,"Wenatchee-East Wenatchee, WA MSA",Chelan County,72453,WA,1
1208,"Clallam County, WA",Clallam County,71404,WA,0
1672,"Portland-Vancouver-Hillsboro, OR-WA MSA",Clark County,425363,WA,1
1072,"Columbia County, WA",Columbia County,4078,WA,0
1305,"Longview, WA MSA",Cowlitz County,102410,WA,1
1350,"Wenatchee-East Wenatchee, WA MSA",Douglas County,38431,WA,1
1052,"Ferry County, WA",Ferry County,7551,WA,0
1428,"Kennewick-Pasco-Richland, WA MSA",Franklin County,78163,WA,1
1045,"Garfield County, WA",Garfield County,2266,WA,0
1111,"Grant County, WA",Grant County,89120,WA,0
1005,"Grays Harbor County, WA",Grays Harbor County,72797,WA,0
1401,"Island County, WA",Island County,78506,WA,0
1606,"Jefferson County, WA",Jefferson County,29872,WA,0
2090,"Seattle-Bellevue, WA HUD Metro FMR Area",King County,1931249,WA,1
1746,"Bremerton-Silverdale, WA MSA",Kitsap County,251133,WA,1
1449,"Kittitas County, WA",Kittitas County,40915,WA,0
1050,"Klickitat County, WA",Klickitat County,20318,WA,0
1099,"Lewis County, WA",Lewis County,75455,WA,0
859,"Lincoln County, WA",Lincoln County,10570,WA,0
1190,"Mason County, WA",Mason County,60699,WA,0
1181,"Okanogan County, WA",Okanogan County,41120,WA,0
1200,"Pacific County, WA",Pacific County,20920,WA,0
1121,"Pend Oreille County, WA",Pend Oreille County,13001,WA,0
1936,"Tacoma, WA HUD Metro FMR Area",Pierce County,795225,WA,1
1302,"San Juan County, WA",San Juan County,15769,WA,0
1392,"Mount Vernon-Anacortes, WA MSA",Skagit County,116901,WA,1
1672,"Portland-Vancouver-Hillsboro, OR-WA MSA",Skamania County,11066,WA,1
2090,"Seattle-Bellevue, WA HUD Metro FMR Area",Snohomish County,713335,WA,1
1254,"Spokane, WA MSA",Spokane County,471221,WA,1
1181,"Stevens County, WA",Stevens County,43531,WA,0
1817,"Olympia, WA MSA",Thurston County,252264,WA,1
1052,"Wahkiakum County, WA",Wahkiakum County,3978,WA,0
1295,"Walla Walla County, WA",Walla Walla County,58781,WA,0
1533,"Bellingham, WA MSA",Whatcom County,201140,WA,1
1297,"Whitman County, WA",Whitman County,44776,WA,0
1240,"Yakima, WA MSA",Yakima County,243231,WA,1
906,"Barbour County, WV",Barbour County,16589,WV,0
1050,"Martinsburg, WV HUD Metro FMR Area",Berkeley County,104169,WV,1
936,"Boone County, WV HUD Metro FMR Area",Boone County,24629,WV,1
865,"Braxton County, WV",Braxton County,14523,WV,0
1007,"Steubenville-Weirton, OH-WV MSA",Brooke County,24069,WV,1
1035,"Huntington-Ashland, WV-KY-OH MSA",Cabell County,96319,WV,1
886,"Calhoun County, WV",Calhoun County,7627,WV,0
1064,"Charleston, WV HUD Metro FMR Area",Clay County,9386,WV,1
903,"Doddridge County, WV",Doddridge County,8202,WV,0
871,"Fayette County, WV",Fayette County,46039,WV,0
938,"Gilmer County, WV",Gilmer County,8693,WV,0
1196,"Grant County, WV",Grant County,11937,WV,0
1170,"Greenbrier County, WV",Greenbrier County,35480,WV,0
1390,"Winchester, VA-WV MSA",Hampshire County,23964,WV,1
1007,"Steubenville-Weirton, OH-WV MSA",Hancock County,30676,WV,1
986,"Hardy County, WV",Hardy County,14025,WV,0
853,"Harrison County, WV",Harrison County,69099,WV,0
1014,"Jackson County, WV",Jackson County,29211,WV,0
1169,"Jefferson County, WV HUD Metro FMR Area",Jefferson County,53498,WV,1
1064,"Charleston, WV HUD Metro FMR Area",Kanawha County,193063,WV,1
877,"Lewis County, WV",Lewis County,16372,WV,0
1064,"Charleston, WV HUD Metro FMR Area",Lincoln County,21720,WV,1
892,"Logan County, WV",Logan County,36743,WV,0
886,"McDowell County, WV",McDowell County,22113,WV,0
1086,"Marion County, WV",Marion County,56418,WV,0
847,"Wheeling, WV-OH MSA",Marshall County,33107,WV,1
915,"Mason County, WV",Mason County,27324,WV,0
843,"Mercer County, WV",Mercer County,62264,WV,0
997,"Cumberland, MD-WV MSA",Mineral County,28212,WV,1
1030,"Mingo County, WV",Mingo County,26839,WV,0
1025,"Morgantown, WV MSA",Monongalia County,96189,WV,1
886,"Monroe County, WV",Monroe County,13502,WV,0
1050,"Martinsburg, WV HUD Metro FMR Area",Morgan County,17541,WV,1
959,"Nicholas County, WV",Nicholas County,26233,WV,0
847,"Wheeling, WV-OH MSA",Ohio County,44443,WV,1
929,"Pendleton County, WV",Pendleton County,7695,WV,0
948,"Parkersburg-Marietta-Vienna, WV-OH MSA",Pleasants County,7605,WV,1
955,"Pocahontas County, WV",Pocahontas County,8719,WV,0
1025,"Morgantown, WV MSA",Preston County,33520,WV,1
1064,"Charleston, WV HUD Metro FMR Area",Putnam County,55486,WV,1
982,"Raleigh County, WV",Raleigh County,78859,WV,0
1126,"Randolph County, WV",Randolph County,29405,WV,0
891,"Ritchie County, WV",Ritchie County,10449,WV,0
929,"Roane County, WV",Roane County,14926,WV,0
839,"Summers County, WV",Summers County,13927,WV,0
923,"Taylor County, WV",Taylor County,16895,WV,0
1045,"Tucker County, WV",Tucker County,7141,WV,0
839,"Tyler County, WV",Tyler County,9208,WV,0
888,"Upshur County, WV",Upshur County,24254,WV,0
1035,"Huntington-Ashland, WV-KY-OH MSA",Wayne County,42481,WV,1
854,"Webster County, WV",Webster County,9154,WV,0
1112,"Wetzel County, WV",Wetzel County,16583,WV,0
948,"Parkersburg-Marietta-Vienna, WV-OH MSA",Wirt County,5717,WV,1
948,"Parkersburg-Marietta-Vienna, WV-OH MSA",Wood County,86956,WV,1
1112,"Wyoming County, WV",Wyoming County,23796,WV,0
1005,"Adams County, WI",Adams County,20875,WI,0
859,"Ashland County, WI",Ashland County,16157,WI,0
1099,"Barron County, WI",Barron County,45870,WI,0
900,"Bayfield County, WI",Bayfield County,15014,WI,0
1106,"Green Bay, WI HUD Metro FMR Area",Brown County,248007,WI,1
968,"Buffalo County, WI",Buffalo County,13587,WI,0
951,"Burnett County, WI",Burnett County,15457,WI,0
1080,"Appleton, WI MSA",Calumet County,48971,WI,1
1141,"Eau Claire, WI MSA",Chippewa County,62415,WI,1
859,"Clark County, WI",Clark County,34690,WI,0
1121,"Columbia County, WI HUD Metro FMR Area",Columbia County,56833,WI,1
922,"Crawford County, WI",Crawford County,16644,WI,0
1426,"Madison, WI HUD Metro FMR Area",Dane County,488073,WI,1
998,"Dodge County, WI",Dodge County,88759,WI,0
907,"Door County, WI",Door County,27785,WI,0
1096,"Duluth, MN-WI MSA",Douglas County,44159,WI,1
875,"Dunn County, WI",Dunn County,43857,WI,0
1141,"Eau Claire, WI MSA",Eau Claire County,98736,WI,1
889,"Florence County, WI",Florence County,4423,WI,0
1157,"Fond du Lac, WI MSA",Fond du Lac County,101633,WI,1
859,"Forest County, WI",Forest County,9304,WI,0
996,"Grant County, WI",Grant County,51208,WI,0
933,"Green County, WI",Green County,36842,WI,0
1139,"Green Lake County, WI",Green Lake County,19051,WI,0
1008,"Iowa County, WI HUD Metro FMR Area",Iowa County,23687,WI,1
1139,"Iron County, WI",Iron County,5916,WI,0
862,"Jackson County, WI",Jackson County,20449,WI,0
1247,"Jefferson County, WI",Jefferson County,83686,WI,0
1142,"Juneau County, WI",Juneau County,26664,WI,0
1368,"Kenosha County, WI HUD Metro FMR Area",Kenosha County,166426,WI,1
1106,"Green Bay, WI HUD Metro FMR Area",Kewaunee County,20574,WI,1
1232,"La Crosse, WI-MN MSA",La Crosse County,114638,WI,1
940,"Lafayette County, WI",Lafayette County,16836,WI,0
1231,"Langlade County, WI",Langlade County,19977,WI,0
1055,"Lincoln County, WI",Lincoln County,28743,WI,0
964,"Manitowoc County, WI",Manitowoc County,81442,WI,0
1039,"Wausau, WI MSA",Marathon County,134063,WI,1
1060,"Marinette County, WI",Marinette County,41749,WI,0
897,"Marquette County, WI",Marquette County,15404,WI,0
859,"Menominee County, WI",Menominee County,4232,WI,0
1236,"Milwaukee-Waukesha-West Allis, WI MSA",Milwaukee County,947735,WI,1
1090,"Monroe County, WI",Monroe County,44673,WI,0
922,"Oconto County, WI HUD Metro FMR Area",Oconto County,37660,WI,1
1254,"Oneida County, WI",Oneida County,35998,WI,0
1080,"Appleton, WI MSA",Outagamie County,176695,WI,1
1236,"Milwaukee-Waukesha-West Allis, WI MSA",Ozaukee County,86395,WI,1
951,"Pepin County, WI",Pepin County,7469,WI,0
1656,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",Pierce County,41019,WI,1
964,"Polk County, WI",Polk County,44205,WI,0
922,"Portage County, WI",Portage County,70019,WI,0
981,"Price County, WI",Price County,14159,WI,0
1020,"Racine, WI MSA",Racine County,195408,WI,1
1065,"Richland County, WI",Richland County,18021,WI,0
1009,"Janesville, WI MSA",Rock County,160331,WI,1
1141,"Rusk County, WI",Rusk County,14755,WI,0
1656,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",St. Croix County,84345,WI,1
1020,"Sauk County, WI",Sauk County,61976,WI,0
859,"Sawyer County, WI",Sawyer County,16557,WI,0
1020,"Shawano County, WI",Shawano County,41949,WI,0
932,"Sheboygan, WI MSA",Sheboygan County,115507,WI,1
859,"Taylor County, WI",Taylor County,20689,WI,0
1048,"Trempealeau County, WI",Trempealeau County,28816,WI,0
859,"Vernon County, WI",Vernon County,29773,WI,0
1090,"Vilas County, WI",Vilas County,21430,WI,0
1222,"Walworth County, WI",Walworth County,102228,WI,0
968,"Washburn County, WI",Washburn County,15911,WI,0
1236,"Milwaukee-Waukesha-West Allis, WI MSA",Washington County,131887,WI,1
1236,"Milwaukee-Waukesha-West Allis, WI MSA",Waukesha County,389891,WI,1
881,"Waupaca County, WI",Waupaca County,52410,WI,0
865,"Waushara County, WI",Waushara County,24496,WI,0
1178,"Oshkosh-Neenah, WI MSA",Winnebago County,166994,WI,1
953,"Wood County, WI",Wood County,74749,WI,0
1155,"Albany County, WY",Albany County,36299,WY,0
922,"Big Horn County, WY",Big Horn County,11668,WY,0
1221,"Campbell County, WY",Campbell County,46133,WY,0
1005,"Carbon County, WY",Carbon County,15885,WY,0
977,"Converse County, WY",Converse County,13833,WY,0
1263,"Crook County, WY",Crook County,7083,WY,0
971,"Fremont County, WY",Fremont County,40123,WY,0
888,"Goshen County, WY",Goshen County,13249,WY,0
1139,"Hot Springs County, WY",Hot Springs County,4812,WY,0
1060,"Johnson County, WY",Johnson County,8569,WY,0
1282,"Cheyenne, WY MSA",Laramie County,91738,WY,1
1099,"Lincoln County, WY",Lincoln County,18106,WY,0
1325,"Casper, WY MSA",Natrona County,75450,WY,1
1014,"Niobrara County, WY",Niobrara County,2484,WY,0
1139,"Park County, WY",Park County,28205,WY,0
981,"Platte County, WY",Platte County,8667,WY,0
1454,"Sheridan County, WY",Sheridan County,29116,WY,0
1181,"Sublette County, WY",Sublette County,10247,WY,0
1603,"Sweetwater County, WY",Sweetwater County,43806,WY,0
1696,"Teton County, WY",Teton County,21294,WY,0
1101,"Uinta County, WY",Uinta County,21118,WY,0
1096,"Washakie County, WY",Washakie County,8533,WY,0
1019,"Weston County, WY",Weston County,7208,WY,0
1853,Pacific Islands,Pacific Islands,159358,GU,0
615,Puerto Rico HUD Nonmetro Area,Adjuntas Municipio,19483,PR,0
725,"Aguadilla-Isabela-San Sebastián, PR MSA",Aguada Municipio,41959,PR,1
725,"Aguadilla-Isabela-San Sebastián, PR MSA",Aguadilla Municipio,60949,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Aguas Buenas Municipio,28659,PR,1
570,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",Aibonito Municipio,25900,PR,1
725,"Aguadilla-Isabela-San Sebastián, PR MSA",Añasco Municipio,29261,PR,1
660,"Arecibo, PR HUD Metro FMR Area",Arecibo Municipio,96440,PR,1
773,"Guayama, PR MSA",Arroyo Municipio,19575,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Barceloneta Municipio,24816,PR,1
570,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",Barranquitas Municipio,30318,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Bayamón Municipio,208116,PR,1
718,"San Germán-Cabo Rojo, PR MSA",Cabo Rojo Municipio,50917,PR,1
901,"Caguas, PR HUD Metro FMR Area",Caguas Municipio,142893,PR,1
660,"Arecibo, PR HUD Metro FMR Area",Camuy Municipio,35159,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Canóvanas Municipio,47648,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Carolina Municipio,176762,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Cataño Municipio,28140,PR,1
901,"Caguas, PR HUD Metro FMR Area",Cayey Municipio,48119,PR,1
850,"Fajardo, PR MSA",Ceiba Municipio,13631,PR,1
570,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",Ciales Municipio,18782,PR,1
901,"Caguas, PR HUD Metro FMR Area",Cidra Municipio,43480,PR,1
615,Puerto Rico HUD Nonmetro Area,Coamo Municipio,40512,PR,0
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Comerío Municipio,20778,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Corozal Municipio,37142,PR,1
615,Puerto Rico HUD Nonmetro Area,Culebra Municipio,1818,PR,0
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Dorado Municipio,38165,PR,1
850,"Fajardo, PR MSA",Fajardo Municipio,36993,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Florida Municipio,12680,PR,1
730,"Yauco, PR MSA",Guánica Municipio,19427,PR,1
773,"Guayama, PR MSA",Guayama Municipio,45362,PR,1
730,"Yauco, PR MSA",Guayanilla Municipio,21581,PR,1
975,"San Juan-Guaynabo, PR HUD Metro FMR Area",Guaynabo Municipio,97924,PR,1
